63,SportingCP,Portugal,LigaNOS,259230000.0,373960000.0,621,475,114730000.0,287536943.76,416644448.26,129104356.48
81,SLBenfica,Portugal,LigaNOS,477650000.0,790390000.0,797,584,312760000.0,537480524.38,865078526.13,327621205.13
61,SCBraga,Portugal,LigaNOS,17900000.0,50000.0,36,28,-17850000.0,18641357.94,52070.83,-18589287.1
95,AcadémicaCoimbra,Portugal,LigaNOS,2600000.0,0.0,25,24,-2600000.0,3308875.7,0.0,-3308875.7
43,AlDuhailSportsClub,Qatar,StarsLeague,49000000.0,0.0,14,20,-49000000.0,49764758.39,0.0,-49764758.39
27,AlArabiSportsClub,Qatar,StarsLeague,49700000.0,815000.0,18,17,-48890000.0,53166183.1,848754.57,-52322635.62
85,ElJaishSportsClub,Qatar,StarsLeague,32200000.0,0.0,23,25,-32200000.0,33707497.13,0.0,-33707497.13
92,AlGharafaSportsClub,Qatar,StarsLeague,27300000.0,5250000.0,20,31,-22050000.0,30165105.92,5646154.17,-24518951.76
87,AlRayyanSportsClub,Qatar,StarsLeague,10000000.0,0.0,6,16,-10000000.0,10735312.87,0.0,-10735312.87
60,AlSaddSportsClub,Qatar,StarsLeague,78150000.0,31700000.0,47,48,-46450000.0,91143239.42,36729278.26,-54413961.17
89,SteauaBukarest,Romania,Liga1,32850000.0,19340000.0,111,98,-13525000.0,39267228.38,22892630.21,-16392962.65
94,PolitehnicaTimisoara,Romania,Liga1,9420000.0,1860000.0,58,48,-7560000.0,10897132.38,2151663.08,-8745469.3
84,CFRCluj,Romania,Liga1,11900000.0,1250000.0,30,21,-10650000.0,14193493.34,1490913.17,-12702580.18
