25,JuventusFC,Italy,SerieA,41990000.0,67,55590000.0,46,13600000.0,2013,58383013.92,44099707.76,14283306.16
25,ASRoma,Italy,SerieA,22620000.0,35,19620000.0,29,-3000000.0,2006,23852345.56,27499493.2,-3647147.64
25,JuventusFC,Italy,SerieA,15000000.0,39,6950000.0,24,-8050000.0,2003,9023608.28,19475413.55,-10451805.27
26,ACParma,Italy,SerieA,28900000.0,85,13530000.0,58,-15360000.0,2010,15256550.77,32587902.24,-17320075.38
26,ACParma,Italy,SerieA,27350000.0,61,33460000.0,46,6110000.0,2009,38076285.15,31123323.34,6952961.81
27,SSCNapoli,Italy,SerieA,71000000.0,58,112000000.0,39,41000000.0,2018,113748019.18,72108119.3,41639899.88
27,SSCNapoli,Italy,SerieA,64750000.0,51,8500000.0,34,-56250000.0,2017,8748754.53,66644924.22,-57896169.69
27,ACFFiorentina,Italy,SerieA,34650000.0,28,39450000.0,18,4800000.0,2007,47053219.53,41328112.97,5725106.56
27,ACMilan,Italy,SerieA,13000000.0,29,11350000.0,20,-1650000.0,2003,14736396.25,16878691.74,-2142295.49
27,JuventusFC,Italy,SerieA,23680000.0,23,21640000.0,17,-2040000.0,2000,30101547.59,32939216.58,-2837669.0
28,ASRoma,Italy,SerieA,32050000.0,66,18000000.0,41,-14050000.0,2008,20822545.96,37075699.88,-16253153.93
29,USSassuolo,Italy,SerieA,37700000.0,48,5000000.0,36,-32700000.0,2013,5251215.5,39594164.86,-34342949.36
29,SSCNapoli,Italy,SerieA,31050000.0,50,34850000.0,33,3800000.0,2012,37412565.36,33333146.47,4079418.89
29,SSCNapoli,Italy,SerieA,30550000.0,24,10650000.0,18,-19900000.0,2008,12320006.36,35340487.72,-23020481.36
30,ACParma,Italy,SerieA,29920000.0,174,15350000.0,112,-14570000.0,2012,16478705.26,32120056.12,-15641350.86
31,RegginaCalcio,Italy,SerieA,11300000.0,25,0.0,21,-11300000.0,2002,0.0,15010367.64,-15010367.64
32,SSCNapoli,Italy,SerieA,34800000.0,55,20450000.0,39,-14350000.0,2014,21296970.38,36241299.23,-14944328.85
32,ACMilan,Italy,SerieA,34900000.0,78,17400000.0,50,-17500000.0,2013,18274229.94,36653484.18,-18379254.25
32,USPalermo,Italy,SerieA,12580000.0,30,0.0,26,-12580000.0,2004,0.0,16009867.8,-16009867.8
32,SSCNapoli,Italy,SerieA,19070000.0,31,1250000.0,27,-17820000.0,2000,1738767.77,26526641.06,-24787873.29
33,UdineseCalcio,Italy,SerieA,27400000.0,79,60950000.0,58,33550000.0,2012,65431731.96,29414757.27,36016974.69
33,ACMilan,Italy,SerieA,29000000.0,39,11410000.0,23,-17590000.0,2007,13609055.38,34589185.46,-20980130.08
34,ACFFiorentina,Italy,SerieA,55800000.0,61,46450000.0,47,-9350000.0,2018,47174959.74,56670888.13,-9495928.39
34,ACMilan,Italy,SerieA,22100000.0,43,80660000.0,26,58560000.0,2009,91788199.64,25149010.81,66639188.83
35,GenoaCFC,Italy,SerieA,54650000.0,102,75400000.0,79,20760000.0,2018,76576791.48,55502939.71,21084007.84
35,TorinoFC,Italy,SerieA,30200000.0,59,34860000.0,43,4660000.0,2014,36303784.23,31450782.66,4853001.56
35,USPalermo,Italy,SerieA,27250000.0,30,20880000.0,24,-6370000.0,2007,24904213.53,32501907.03,-7597693.5
35,ACFiorentina,Italy,SerieA,18950000.0,13,40250000.0,15,21300000.0,2000,55988322.11,26359719.35,29628602.75
36,UCSampdoria,Italy,SerieA,52450000.0,74,58070000.0,49,5620000.0,2018,58976316.73,53268603.62,5707713.11
36,UCSampdoria,Italy,SerieA,56400000.0,63,67220000.0,46,10820000.0,2017,69187209.36,58050559.48,11136649.89
36,UdineseCalcio,Italy,SerieA,29200000.0,89,25400000.0,61,-3800000.0,2014,26451982.77,30409366.02,-3957383.25
36,GenoaCFC,Italy,SerieA,26880000.0,103,66750000.0,76,39870000.0,2012,71658213.43,28856521.0,42801692.43
36,CalcioCatania,Italy,SerieA,21500000.0,46,1150000.0,31,-20350000.0,2009,1308658.93,24466232.24,-23157573.3
37,ACFFiorentina,Italy,SerieA,23020000.0,39,5750000.0,24,-17270000.0,2010,6483752.18,25957560.88,-19473808.71
37,BolognaFC1909,Italy,SerieA,24400000.0,22,5100000.0,19,-19300000.0,2008,5899721.35,28226117.85,-22326396.5
38,SSCNapoli,Italy,SerieA,42700000.0,58,18290000.0,40,-24410000.0,2015,19079962.59,44544253.83,-25464291.24
38,ACMilan,Italy,SerieA,11000000.0,32,10500000.0,20,-500000.0,2004,13362767.25,13999089.5,-636322.25
39,UCSampdoria,Italy,SerieA,24250000.0,86,27270000.0,62,3020000.0,2014,28399431.9,25254353.63,3145078.27
39,USPalermo,Italy,SerieA,26010000.0,66,24180000.0,50,-1840000.0,2012,25957986.53,27922548.78,-1975297.57
39,SSLazio,Italy,SerieA,22040000.0,42,26380000.0,28,4340000.0,2011,29100079.27,24312575.7,4787503.56
39,BolognaFC1909,Italy,SerieA,22510000.0,28,8500000.0,29,-14010000.0,2010,9584677.13,25382480.26,-15797803.13
39,SSLazio,Italy,SerieA,24300000.0,41,12700000.0,27,-11600000.0,2008,14691462.98,28110437.04,-13418974.06
40,UCSampdoria,Italy,SerieA,43000000.0,76,80700000.0,56,37700000.0,2016,83975109.52,44745101.73,39230007.79
40,TorinoFC,Italy,SerieA,24980000.0,36,4100000.0,38,-20880000.0,2012,4401478.28,26816811.56,-22415333.28
40,UdineseCalcio,Italy,SerieA,21110000.0,92,70630000.0,63,49520000.0,2011,77912759.62,23286682.08,54626077.53
40,ASBari,Italy,SerieA,19140000.0,69,1790000.0,51,-17340000.0,2009,2036956.08,21780636.51,-19732300.79
40,ACParma,Italy,SerieA,11650000.0,25,26250000.0,26,14600000.0,2005,32636787.3,14484517.03,18152270.27
40,SSLazio,Italy,SerieA,9500000.0,29,37500000.0,21,28000000.0,2004,47724168.73,12090122.75,35634045.99
40,UdineseCalcio,Italy,SerieA,7000000.0,26,1800000.0,27,-5200000.0,2002,2391032.01,9298457.83,-6907425.81
41,AtalantaBC,Italy,SerieA,50300000.0,132,17900000.0,81,-32400000.0,2018,18179370.92,51085047.9,-32905676.98
41,BolognaFC1909,Italy,SerieA,20780000.0,37,21100000.0,30,318000.0,2011,23275650.97,22922655.31,350789.43
42,AtalantaBC,Italy,SerieA,51900000.0,130,87540000.0,87,35640000.0,2017,90101879.02,53418865.9,36683013.12
42,UCSampdoria,Italy,SerieA,21890000.0,54,25400000.0,40,3520000.0,2010,28641270.48,24683362.63,3969183.94
42,UdineseCalcio,Italy,SerieA,18330000.0,88,36300000.0,53,17970000.0,2009,41308103.73,20858885.44,20449218.29
44,SSLazio,Italy,SerieA,48550000.0,44,38600000.0,33,-9950000.0,2018,39202442.32,49307735.1,-10105292.77
44,UCSampdoria,Italy,SerieA,36070000.0,86,16220000.0,67,-19850000.0,2015,16920557.31,37627897.79,-20707340.48
44,SSLazio,Italy,SerieA,26800000.0,40,28450000.0,28,1650000.0,2013,29879416.19,28146515.07,1732901.11
45,SSLazio,Italy,SerieA,35350000.0,50,2370000.0,38,-32980000.0,2015,2472362.57,36876800.3,-34404437.74
45,HellasVerona,Italy,SerieA,22260000.0,81,30250000.0,69,7990000.0,2014,31502853.5,23181934.51,8320918.99
45,ACFFiorentina,Italy,SerieA,20140000.0,46,20110000.0,36,-23000.0,2011,22183570.66,22216664.0,-25371.56
45,USPalermo,Italy,SerieA,17300000.0,53,12790000.0,38,-4510000.0,2009,14554563.27,19686782.22,-5132218.95
45,UdineseCalcio,Italy,SerieA,22180000.0,54,30110000.0,38,7930000.0,2007,35913116.35,26454763.22,9458353.13
46,TorinoFC,Italy,SerieA,48050000.0,78,17200000.0,52,-30850000.0,2018,17468445.8,48799931.44,-31331485.64
46,SSCNapoli,Italy,SerieA,19800000.0,49,12900000.0,29,-6900000.0,2010,14546157.05,22326659.66,-7780502.61
46,UCSampdoria,Italy,SerieA,14340000.0,38,4170000.0,34,-10170000.0,2006,5069535.22,17433365.71,-12363830.5
47,ACFFiorentina,Italy,SerieA,34900000.0,69,37600000.0,59,2700000.0,2015,39223979.96,36407364.37,2816615.58
47,TorinoFC,Italy,SerieA,22200000.0,27,11400000.0,21,-10800000.0,2008,13187612.44,25681140.01,-12493527.57
47,USLecce,Italy,SerieA,13100000.0,17,0.0,15,-13100000.0,2001,0.0,17766432.27,-17766432.27
47,HellasVerona,Italy,SerieA,12000000.0,28,700000.0,21,-11300000.0,2000,973709.95,16692170.57,-15718460.62
48,UdineseCalcio,Italy,SerieA,47100000.0,65,11450000.0,50,-35650000.0,2018,11628703.75,47835104.49,-36206400.75
48,ACMilan,Italy,SerieA,20600000.0,90,27700000.0,64,7100000.0,2014,28847241.05,21453182.88,7394058.18
49,USSassuolo,Italy,SerieA,47050000.0,68,53200000.0,44,6150000.0,2018,54030309.11,47784324.13,6245984.98
49,UdineseCalcio,Italy,SerieA,24410000.0,86,47700000.0,58,23290000.0,2013,50096595.86,25636434.07,24460161.79
49,ChievoVerona,Italy,SerieA,5450000.0,48,7000000.0,48,1550000.0,2003,9088526.32,7076066.92,2012459.4
51,USSassuolo,Italy,SerieA,30700000.0,34,25300000.0,30,-5400000.0,2015,26392731.19,32025962.36,-5633231.16
51,GenoaCFC,Italy,SerieA,23440000.0,92,23230000.0,74,-204000.0,2013,24397147.21,24617698.26,-214249.59
51,UCSampdoria,Italy,SerieA,20550000.0,76,6500000.0,50,-14050000.0,2012,6977953.37,22061067.95,-15083114.59
51,UdineseCalcio,Italy,SerieA,20100000.0,73,34900000.0,54,14800000.0,2008,40372602.99,23251842.98,17120760.01
51,BresciaCalcio,Italy,SerieA,5200000.0,31,2500000.0,29,-2700000.0,2002,3320877.8,6907425.81,-3586548.02
52,USPalermo,Italy,SerieA,19700000.0,58,18500000.0,45,-1200000.0,2014,19266207.92,20515907.9,-1249699.97
53,TorinoFC,Italy,SerieA,28340000.0,62,19750000.0,45,-8590000.0,2015,20603021.39,29564031.7,-8961010.31
53,CagliariCalcio,Italy,SerieA,19010000.0,19,1150000.0,21,-17860000.0,2008,1330329.32,21990922.15,-20660592.82
54,AtalantaBC,Italy,SerieA,18350000.0,52,18450000.0,39,100000.0,2012,19806652.25,19699299.12,107353.13
55,SSLazio,Italy,SerieA,32850000.0,46,28000000.0,36,-4850000.0,2016,29136345.31,34183176.55,-5046831.24
55,BolognaFC1909,Italy,SerieA,26630000.0,57,800000.0,49,-25830000.0,2015,834552.77,27780175.17,-26945622.4
55,ACSiena,Italy,SerieA,14900000.0,61,27200000.0,46,12300000.0,2009,30952628.69,16955667.92,13996960.77
56,DelfinoPescara1936,Italy,SerieA,17880000.0,61,13300000.0,46,-4580000.0,2012,14277966.12,19194739.42,-4916773.3
56,ACPerugia,Italy,SerieA,10360000.0,31,24000000.0,26,13640000.0,2001,32549188.88,14050399.87,18498789.02
57,BolognaFC1909,Italy,SerieA,31600000.0,51,16980000.0,46,-14620000.0,2016,17669112.26,32882446.85,-15213334.59
57,InterMilan,Italy,SerieA,5950000.0,55,29940000.0,40,23990000.0,2004,38102976.32,7572234.77,30530741.54
57,BolognaFC1909,Italy,SerieA,8640000.0,21,12630000.0,23,3990000.0,2000,17568509.52,12018362.81,5550146.71
58,USSassuolo,Italy,SerieA,31600000.0,55,20000000.0,35,-11600000.0,2017,20585304.78,32524781.55,-11939476.77
59,CagliariCalcio,Italy,SerieA,34300000.0,43,7500000.0,37,-26800000.0,2018,7617054.86,34835330.87,-27218276.02
59,ACSiena,Italy,SerieA,16400000.0,51,9350000.0,37,-7050000.0,2008,10816155.82,18971652.98,-8155497.17
60,BolognaFC1909,Italy,SerieA,33300000.0,58,45700000.0,46,12400000.0,2018,46413254.25,33819723.56,12593530.69
60,UCSampdoria,Italy,SerieA,17450000.0,83,29150000.0,61,11700000.0,2013,30614586.36,18326742.09,12287844.27
60,AtalantaBC,Italy,SerieA,5400000.0,26,7880000.0,25,2480000.0,2004,10028438.66,6872280.3,3156158.36
60,TorinoFC,Italy,SerieA,8230000.0,19,0.0,22,-8230000.0,2001,0.0,11161659.35,-11161659.35
61,ACPerugia,Italy,SerieA,7500000.0,26,6000000.0,28,-1500000.0,2000,8346085.28,10432606.6,-2086521.32
62,SSLazio,Italy,SerieA,28250000.0,43,72700000.0,24,44450000.0,2017,74827582.87,29076743.0,45750839.87
62,USSassuolo,Italy,SerieA,17800000.0,38,12600000.0,35,-5200000.0,2014,13121849.72,18537216.27,-5415366.55
62,ACSiena,Italy,SerieA,14330000.0,82,2430000.0,60,-11900000.0,2011,2680560.75,15807586.65,-13127025.9
62,UdineseCalcio,Italy,SerieA,13550000.0,95,30410000.0,59,16860000.0,2010,34290591.94,15279102.95,19011488.99
62,AtalantaBC,Italy,SerieA,15450000.0,43,13900000.0,34,-1550000.0,2008,16079632.71,17872685.28,-1793052.57
62,ACParma,Italy,SerieA,15900000.0,40,4200000.0,32,-11700000.0,2007,5009468.24,18964415.48,-13954947.24
63,TorinoFC,Italy,SerieA,28800000.0,70,26280000.0,53,-2530000.0,2016,27346541.24,29968812.32,-2632676.92
64,InterMilan,Italy,SerieA,16950000.0,88,23500000.0,58,6550000.0,2014,24473291.15,17652012.12,6821279.02
64,UdineseCalcio,Italy,SerieA,10300000.0,46,11930000.0,34,1630000.0,2006,14503490.44,12521873.56,1981616.88
65,ACMilan,Italy,SerieA,28000000.0,53,20450000.0,34,-7550000.0,2016,21279937.91,29136345.31,-7856407.4
66,GenoaCFC,Italy,SerieA,14550000.0,33,7560000.0,32,-6990000.0,2007,9017042.83,17354229.26,-8337186.43
68,AtalantaBC,Italy,SerieA,20100000.0,115,37950000.0,78,17850000.0,2015,39589096.79,20968138.22,18620958.57
69,TorinoFC,Italy,SerieA,24130000.0,70,76800000.0,43,52670000.0,2017,79047570.35,24836170.22,54211400.14
69,ACParma,Italy,SerieA,15070000.0,309,17800000.0,217,2730000.0,2014,18537216.27,15694148.83,2843067.44
70,BeneventoCalcio,Italy,SerieA,23080000.0,45,3980000.0,49,-19100000.0,2017,4096475.65,23755441.72,-19658966.06
70,UdineseCalcio,Italy,SerieA,19170000.0,97,74120000.0,63,54950000.0,2015,77321313.68,19997970.63,57323343.05
70,AtalantaBC,Italy,SerieA,11500000.0,48,21820000.0,35,10320000.0,2009,24830380.81,13086589.34,11743791.47
71,GenoaCFC,Italy,SerieA,26000000.0,81,50300000.0,60,24300000.0,2016,52341363.18,27055177.79,25286185.39
72,CagliariCalcio,Italy,SerieA,22100000.0,46,18780000.0,35,-3330000.0,2017,19329601.19,22746761.78,-3427453.25
72,ASRoma,Italy,SerieA,11200000.0,40,10550000.0,32,-651000.0,2010,11896275.73,12629221.63,-734073.51
72,BolognaFC1909,Italy,SerieA,6000000.0,13,0.0,16,-6000000.0,2001,0.0,8137297.22,-8137297.22
74,CagliariCalcio,Italy,SerieA,12000000.0,28,2700000.0,25,-9300000.0,2012,2898534.48,12882375.45,-9983840.97
74,ModenaFC2018,Italy,SerieA,3000000.0,20,0.0,21,-3000000.0,2003,0.0,3895082.71,-3895082.71
76,UCSampdoria,Italy,SerieA,13200000.0,39,18300000.0,32,5100000.0,2007,21826968.75,15744043.04,6082925.72
76,TorinoFC,Italy,SerieA,8350000.0,21,900000.0,22,-7450000.0,2006,1094144.29,10151227.6,-9057083.3
76,SSLazio,Italy,SerieA,6000000.0,27,2000000.0,32,-4000000.0,2005,2486612.37,7459837.1,-4973224.73
77,ACSiena,Italy,SerieA,11420000.0,88,27250000.0,75,15830000.0,2012,29253727.58,12259727.3,16994000.28
77,BolognaFC1909,Italy,SerieA,10470000.0,29,3700000.0,32,-6770000.0,2009,4210467.87,11914486.12,-7704018.24
78,UdineseCalcio,Italy,SerieA,20400000.0,55,16000000.0,38,-4400000.0,2017,16468243.82,20997010.88,-4528767.05
78,ASBari,Italy,SerieA,10000000.0,62,15500000.0,52,5500000.0,2010,17477940.65,11276090.74,6201849.91
78,ACSiena,Italy,SerieA,2700000.0,24,0.0,33,-2700000.0,2003,0.0,3505574.44,-3505574.44
78,HellasVerona,Italy,SerieA,5370000.0,23,9300000.0,21,3930000.0,2001,12612810.69,7282881.01,5329929.68
79,TorinoFC,Italy,SerieA,12710000.0,26,3650000.0,28,-9060000.0,2007,4353466.45,15159605.08,-10806138.63
